country,name,grade,phone,email,website,address,profile_url
Jordan,ORO Enterprise,Ready,+962 7 9529 9496,fares.h@oroenterprise.com,https://www.oroenterprise.com,Amman,https://www.odoo.com/partners/oro-enterprise-12823236
Jordan,Pinnacle Innovation IT Consulting,Ready,+962 7 9927 5658,sales@pijordan.com,https://www.fraxnet.com/,"P.O.Box 927094,",https://www.odoo.com/partners/pinnacle-innovation-it-consulting-2751389
Jordan,Midaad Consultation,Silver,96278925487,info@midaad.com,http://www.midaad.com,Mecca Street,https://www.odoo.com/partners/midaad-consultation-7723666
Jordan,SoftwareBank,Ready,+962 7 7752 7852,info@softwarebankme.com,,20 Shat Al Arab Street,https://www.odoo.com/partners/softwarebank-24106922
Jordan,Smartech Solutions,Ready,+962 7 9866 3013,info@smartech-co.com,,Amman,https://www.odoo.com/partners/smartech-solutions-24986557
Jordan,Unitex Controls,Ready,+962 7 9556 2221,firas.obeido@unitexcontrols.io,,muneer abdeen,https://www.odoo.com/partners/unitex-controls-22519769
Jordan,Re-structure Tech,Gold,+962 7 99147472,info@retechjo.com,https://www.retechjo.com/,Madinah Street,https://www.odoo.com/partners/re-structure-tech-9220628
Jordan,Smart Way Business Solutions,Gold,+962 6 523 1318,odoo@smartway.co,https://www.smartway.co,Shafa Badran Street,https://www.odoo.com/partners/smart-way-business-solutions-543505
Jordan,STRIDE Business Solutions,Ready,+962 7 8683 8387,admin@stridebs.com,https://www.stridebs.com,"King Hussein Business Park, King Abdullah II St 242",https://www.odoo.com/partners/stride-business-solutions-14430101
Jordan,TechYouKnow,Ready,+962 7 9914 9261,Suleiman.mosleh@techyouknow.com,http://Techyouknow.com,"2th Floor, Anshasi Building No28, Sate’ Al Husari St.",https://www.odoo.com/partners/techyouknow-12266268
Jordan,End Point Soft,Ready,+962 7 98324267,odoo@endpointsoft.com,https://endpointsoft.com/,Amman,https://www.odoo.com/partners/end-point-soft-18461202
Kazakhstan,AtyrauTechInvest,Silver,+7 771 002 5444,info@atikz.com,http://www.atikz.com,Dosmukhammedov str 2,https://www.odoo.com/partners/atyrautechinvest-20385460
Kazakhstan,NORSEC Delta Projects,Ready,+7 712 231 5566,g.pastukhov@norsec.kz,http://norsec.kz,"Nursaya microdistrict, Kenzhebay Madenova st., 7A",https://www.odoo.com/partners/norsec-delta-projects-12098517
Kazakhstan,AppStream LLP,Silver,+7 777 140 2314,info@appstream.kz,http://www.appstream.kz,10 Dinmukhamed Kunayev St,https://www.odoo.com/partners/appstream-llp-11242099
Kenya,Gravity Wave Solutions Ltd,Ready,,,,,https://www.odoo.com/partners/gravity-wave-solutions-ltd-32873655
Kenya,Elewa,Ready,,,,,https://www.odoo.com/partners/elewa-13676124
Kenya,ACCSOFT SOLUTIONS LTD,Ready,,,,,https://www.odoo.com/partners/accsoft-solutions-ltd-24317326
Kenya,Animatrix ERP Solutions Ltd,Silver,+254 722 351288,ab@animatrixafrica.com,https://animatrixafrica.com,Baobab Road,https://www.odoo.com/partners/animatrix-erp-solutions-ltd-3694421
Kenya,Forty Seven C Financial Consultants Limited,Ready,,,,,https://www.odoo.com/partners/forty-seven-c-financial-consultants-limited-25806072
Kenya,ERP business-sys ltd,Ready,0718509735,raj@business-sys.com,,The Mirage Tower 2,https://www.odoo.com/partners/erp-business-sys-ltd-15588607
Kenya,ABN Consulting Group,Ready,+254 719 884215,info@abn.consulting ; sydney@abn.consulting,http://www.abn.consulting,"Nextgen Mall, Office M 28B, Mombasa Road",https://www.odoo.com/partners/abn-consulting-group-26775694
Kenya,ADIteK Infotech Limited,Silver,+254774842248,info@aditekit.com,,"81, Parklands Road",https://www.odoo.com/partners/aditek-infotech-limited-13133273
Kenya,Advance Insight Kenya,Gold,+31 6 2722 5606‬,sales@advanceinsight.dev,https://www.advanceinsight.dev/,"Jacaranda Avenue 22, Lavington",https://www.odoo.com/partners/advance-insight-kenya-6557402
Kenya,ATLANCIS Technologies,Ready,+254205132100,edward.Irura@atlancis.com,https://www.atlancis.com/,"5th Floor Top Plaza,",https://www.odoo.com/partners/atlancis-technologies-2397742
Kenya,MeshBA Ltd,Ready,+254 703 557379,arun.balasundaram@meshbaco.com,,"AK 119, Slip Road, Off Wayaki Way, Westlands",https://www.odoo.com/partners/meshba-ltd-24678216
Kenya,Kola Technologies Ltd Kenya,Ready,+254768471502 / +254758296965,ke@kolapro.com,http://www.kolapro.com,"Limuru Road, Building: Suraj Plaza, Starehe District",https://www.odoo.com/partners/kola-technologies-ltd-kenya-14909574
Kenya,Magnolia Technology Solutions,Silver,+254 745818250,info@magnolia.co.ke ; ann.njeri@magnolia.co.ke,https://www.magnolia.co.ke,"Mpesi Lane, Westlands",https://www.odoo.com/partners/magnolia-technology-solutions-9128690
Kenya,Innovus Tech Consultants Limited,Silver,+254 722 659121,odoo@innovus.co.ke,http://innovus.co.ke/,"Nkrumah Road, Mombasa Trade Center, South Tower, 9th Floor",https://www.odoo.com/partners/innovus-tech-consultants-limited-2100937
Kenya,InventX Limited,Ready,,,,,https://www.odoo.com/partners/inventx-limited-27557445
Kenya,Muse Lab LTD,Ready,+254 724 378976,merciematu@gmail.com,,Karengata Park Gate 47,https://www.odoo.com/partners/muse-lab-ltd-24375504
Kenya,Integrity Business Outsourcing Solutions,Ready,+254 728 111 432,bijal@ibos.co.ke,http://www.ibos.co.ke,PO Box 98112,https://www.odoo.com/partners/integrity-business-outsourcing-solutions-818982
Kenya,Nexo Solutions Limited,Ready,,,,,https://www.odoo.com/partners/nexo-solutions-limited-23693651
Kenya,Kylix Technologies Ltd,Ready,+254 789 622602,jokech@kylix.online,https://kylix.online,P. O. Box 5304,https://www.odoo.com/partners/kylix-technologies-ltd-6324237
Kenya,PRISAQ LTD,Ready,,,,,https://www.odoo.com/partners/prisaq-ltd-29666461
Kenya,Sainath Solutions Ltd.,Ready,+254 799 154414,jaisnair1972@gmail.com,http://www.sainathsolutions.com/,"B10, SUMMIT APARTMENTS,",https://www.odoo.com/partners/sainath-solutions-ltd-2074572
Kenya,Techno Brain (SEZ) Group,Ready,+254733171455,"nandan@technobraingroup.com,adoyo.makanga@technobraingroup.com",,"P.O. Box No.57666-00200, Unit Number 3.1, 3rd Floor,Unit 3.1, North Tower, Two Rivers",https://www.odoo.com/partners/techno-brain-sez-group-15507445
Kenya,Synergy Application & Services,Ready,+254799501602,odoo@saas.co.ke,,"Kenyatta Avenue, Lydia Arcade",https://www.odoo.com/partners/synergy-application-services-8947470
Kenya,Simplify IT,Ready,+254722706701,gmunene@simplifyit.co.ke,https://www.simplifyit.co.ke,"2nd Floor, Abcon House, Masaba Road, LowerHill",https://www.odoo.com/partners/simplify-it-1154998
Kenya,Trinate Global Limited,Gold,+254703146469 / +254780146469,elen.shah@trinateglobal.com,http://trinateglobal.com/,"Mayfair Suites, 1st floor, Suite no.3, Parklands Road, Westlands.",https://www.odoo.com/partners/trinate-global-limited-1659735
Kenya,Wanaag Solutions Ltd,Ready,+254728657020,wanaagsolutions@gmail.com,https://wanaag.odoo.com/,3rd Parklands Avenue,https://www.odoo.com/partners/wanaag-solutions-ltd-8499430
Kenya,SERPENTCS AFRICA LTD,Silver,0705883463,info@erpbox-solutions.com,,P.O. BOX 254705883463,https://www.odoo.com/partners/serpentcs-africa-ltd-11045553
Kosovo,BERIX L.L.C.,Ready,,,,,https://www.odoo.com/partners/berix-l-l-c-29208423
Kosovo,Zero | Kosovo,Ready,+355 69 23 56 809,kosovo@zeroo.expert,https://www.zero.com.al,"Connect - Ukshin Hoti, Prishtina 10000",https://www.odoo.com/partners/zero-kosovo-10157619
Kosovo,EasySolutions SHPK,Ready,,,,,https://www.odoo.com/partners/easysolutions-shpk-27355887
Kosovo,Numinco Solutions,Ready,,,,,https://www.odoo.com/partners/numinco-solutions-28174740
Kuwait,One Iteration for Technical and computer services,Silver,+965 6516 4020,info@one-iteration.com,http://www.One-iteration.com,Nouf Tower Floor 10 Office 2 - Jaber al mubarak Street,https://www.odoo.com/partners/one-iteration-for-technical-and-computer-services-3223177
Kuwait,GLOBAL BRAND CO FOR COMPUTERS WLL,Ready,+965 504 44078,khsalah@globalbrandkw.com,http://www.globalbrandkw.com,Tunis street,https://www.odoo.com/partners/global-brand-co-for-computers-wll-21221402
Kuwait,Kernel IT Solutions L.L.C,Silver,+965 2226 1299 +971588269811,os@kernelme.com,http://kernelme.com,"Fahad Al Salem St, Al Qibla Area",https://www.odoo.com/partners/kernel-it-solutions-l-l-c-18235996
Kuwait,Hulul project management LLC,Silver,+965 6964 6499,contact@hulul.me,,"Fahad Al-Salem Street, Al-Salam Tower, 18th Floor",https://www.odoo.com/partners/hulul-project-management-llc-16897930
Kuwait,Shaghaf,Ready,+965 9859 9027,m.hussain@shaghaf.co,https://www.shaghaf.co,Al Soor Street - Block 13 - Plot 9 - Sahara Tower 4th Floor,https://www.odoo.com/partners/shaghaf-21890363
Kuwait,Dynamic Solutions - KW,Ready,+965 6566 8071,admin@dsq8.com,https://dynamicsolutionsq8.com/,Tunis Street,https://www.odoo.com/partners/dynamic-solutions-kw-15572449
Kuwait,Centrix Plus Integrated Solution,Silver,+965 2208 5405,info@centrixplus.com,https://centrixplus.com/,"Kuwait City , Kuwait",https://www.odoo.com/partners/centrix-plus-integrated-solution-7601641
Kuwait,MicroSolutions Kuwait,Silver,+965 66955679,webinfo@mskuwait.com,https://mskuwait.com,"Mubarak Complex, Abdulla Abdullataif Al Othman St, Hawally",https://www.odoo.com/partners/microsolutions-kuwait-7002599
Kuwait,Pro Comrades,Silver,+965 9604 5454,info@procomrades.com,https://www.procomrades.com/,"Bin Khaldoon St 17, Yousif Complex, Floor 1, Office 3",https://www.odoo.com/partners/pro-comrades-11554227
Kuwait,Walnut Software Solutions,Gold,+96550664994,info@walnutit.com,http://www.walnutit.com,"Hamad Alsaqr Street, Kharafi Tower, 9th Floor",https://www.odoo.com/partners/walnut-software-solutions-5787955
Kuwait,Eco Tech,Silver,+96599757254,nada@ecotechq8.com,http://www.ecotechq8.com/,"Kuwait City, Sharq, Ahmad Al Jaber St., Dar Alawadhi Tower, 2nd Floor",https://www.odoo.com/partners/eco-tech-2663045
Laos,"Laooddoo Co., Ltd.",Ready,+856 20 78 944 995,info@laooddoo.com,http://laooddoo.com,"Nongbone Rd, Kolao Tower 2, 9th Floor, Nongbone village, Saysettha District",https://www.odoo.com/partners/laooddoo-co-ltd-3143312
Latvia,Allegro IT,Ready,,,,,https://www.odoo.com/partners/allegro-it-2085484
Latvia,Lailio Solutions SIA,Ready,+37167717566,info@lailio.com,https://lailio.software/en,Mūkusalas 41,https://www.odoo.com/partners/lailio-solutions-sia-2024248
Latvia,"Devtouch!, SIA",Ready,,,,,https://www.odoo.com/partners/devtouch-sia-18302756
Latvia,Midis RSEZ,Silver,+371 291 002 36,odoo@midis.eu,http://midis.eu/,"Viļakas iela 1,",https://www.odoo.com/partners/midis-rsez-1306266
Lebanon,ERP Factory SARL,Ready,+961 76 687 007,contact@erp-factory.co,http://www.erp-factory.co,Beirut,https://www.odoo.com/partners/erp-factory-sarl-6230432
Lebanon,ERPify Cloud Solutions,Ready,,,,,https://www.odoo.com/partners/erpify-cloud-solutions-9380679
Lebanon,El Haceb,Ready,+961 1 736 173,whariri@haceb.com.lb,http://haceb.com.lb,Hamra,https://www.odoo.com/partners/el-haceb-15210314
Lebanon,Analyb,Silver,+96181237688,info@analyb.com,https://www.analyb.com/,Bsalim,https://www.odoo.com/partners/analyb-2656944
Lebanon,Bee Consulting,Ready,+961 71 410 451,admin@consultingbeegroup.com,https://www.consultingbeegroup.com/,Old Saida Road,https://www.odoo.com/partners/bee-consulting-20341249
Lebanon,ERP Cloud S.a.r.l,Silver,+961 5 459 982,ali.atwi@erpxcloud.com,http://erpcloudllc.com,"Akkawi Center, Hazmieh",https://www.odoo.com/partners/erp-cloud-s-a-r-l-9316455
Lebanon,Credobyte,Silver,+961 4 710 505,info@credobyte.com,https://credobyte.com,"B-28 Center, Second Floor",https://www.odoo.com/partners/credobyte-9406223
Lebanon,Fekra Media,Ready,,,,,https://www.odoo.com/partners/fekra-media-30334312
Lebanon,Extreme Business,Ready,+961 3 115 844,info@extremeaudit.com,http://extremeaudit.com,Lebanon Tripoli Dam&Farez,https://www.odoo.com/partners/extreme-business-16926350
Lebanon,EDM – Engineering Design & Manufacturing,Gold,+961 3 729 105,info@edm.com.lb,https://edm-tech.com/,"Unesco, Saeb Salam Av.",https://www.odoo.com/partners/edm-engineering-design-manufacturing-775700
Lebanon,Global Technology Solutions,Ready,+961 1 900 044,kamil.geadah@gtslb.com,http://gtslb.com,Nahr El Mout,https://www.odoo.com/partners/global-technology-solutions-11799415
Lebanon,IT Cherry Co.,Ready,+961 1 375 105,h.haidar@itcherry.net,http://www.itcherry.net,"Blue Building, 5th floor – Omar Bin Abdul-Aziz Street – Hamra",https://www.odoo.com/partners/it-cherry-co-6896490
Lebanon,ITOS,Silver,+961 71 504 667,management@itos-me.com,http://itos-lb.com,Jomaizeh,https://www.odoo.com/partners/itos-7586001
Lebanon,JAB GROUPS S.A.L,Ready,+40 746 995 418,samer@jabgroups.com,,"139, Berlin St, 2nd Flr",https://www.odoo.com/partners/jab-groups-s-a-l-27159473
Lebanon,INOVIA,Ready,+961 3 256 323,hello@inoviadev.com,,Tripoli,https://www.odoo.com/partners/inovia-9506492
Lebanon,Circosoft,Silver,+961 81 825 170,info@circosoft.net,,"Lebanon - Beirut, Ain Mreisse, Mina 365 Bldg",https://www.odoo.com/partners/circosoft-17039461
Lebanon,Keeways S.A.R.L.,Ready,+961 70 913 435,info@keeways.com,https://keeways.com/,Sodeco Street,https://www.odoo.com/partners/keeways-s-a-r-l-18311977
Lebanon,MALIATEC S.A.L,Ready,,,,,https://www.odoo.com/partners/maliatec-s-a-l-28178861
Lebanon,KC Industrial Solutions,Ready,+961 70 804 322,khaled@kciss.com,https://kciss.com/,"Saydeh Street, Sin el Fil",https://www.odoo.com/partners/kc-industrial-solutions-18311950
Lebanon,Novium SARL,Ready,+961 3 524 091,info@novium.io,https://www.aegionglobal.com,"Broumana 44th Street, 970 building",https://www.odoo.com/partners/novium-sarl-22608882
Lebanon,Plennix Technologies,Gold,+961 71 559 054,sales.lebanon@plennix.com,https://www.plennix.com,"9th Floor, Symposium Center, Sin El Fil",https://www.odoo.com/partners/plennix-technologies-6482788
Lebanon,Tecomsa S.A.L.,Gold,+961 1 399 996,odoo@tecomsa.me,https://tecomsa.me/,"Badaro, Beirut, Lebanon",https://www.odoo.com/partners/tecomsa-s-a-l-2245530
Lebanon,SOFTQUE SARL,Ready,+961 71 254 353,admin@softque.tech,https://www.softque.tech,Hadath,https://www.odoo.com/partners/softque-sarl-14819599
Lebanon,The Industrial Kingdom,Ready,+961 3 621 813,valerie.zakka@theindustrialkingdom.com,https://theindustrialkingdom.com/,"Berytech Bldg, Mar Roukoz P.O.Box Riad El Solh, Beirut",https://www.odoo.com/partners/the-industrial-kingdom-26676294
Lebanon,Weave Wider,Ready,+961 70 431 271,arida@weavewider.com,,"Trillium Beirut, Block C, 6th Floor, Pierre Gemayel Avenue, Corniche El Nahr, Beirut",https://www.odoo.com/partners/weave-wider-22525492
Lebanon,UTILIC ENTERPRISE DMCC,Silver,+961 71 000 664,a.abouzeid@utilicenterprise.com,https://www.utilicenterprise.com,"DMCC Business Center L1, Jewerly & Gemplex 3",https://www.odoo.com/partners/utilic-enterprise-dmcc-14248235
Lebanon,Azkatech,Gold,+9613123977,info@azka.tech,https://azka.tech,"Victoria Tower Building, 4th Floor, Before Fiat Bridge, Pierre Gemayel, Corniche El Nahr,",https://www.odoo.com/partners/azkatech-1740990
Lebanon,NavyBits,Silver,+961 81 920 075,info@navybits.com,http://www.navybits.com,"Bahsas, Jamal Abdul Nasser Street - Talal Center - 1st floor",https://www.odoo.com/partners/navybits-1148678
Lebanon,Zyrado,Ready,+46 70 057 78 89,info@zyrado.com,,Dekwaneh,https://www.odoo.com/partners/zyrado-24759283
Lebanon,ZmaestroERP,Ready,+961 81 813444,hhmedeh@zmaestro.com,https://zmaestroerp.com/,Hazmiyeh Square Center,https://www.odoo.com/partners/zmaestroerp-13132626
Lebanon,QUANTUM TRADING CO,Ready,+961 3 215 295,ibrahim@quantum.cc,http://www.quantum.cc,Boulevard Saeb Salam,https://www.odoo.com/partners/quantum-trading-co-22518109
Libya,Sahab Company for Communications and Information Technology,Silver,+218916994488,odoo@sahab.ly,http://www.sahab.ly,الدائري الثالث - السراج,https://www.odoo.com/partners/sahab-company-for-communications-and-information-technology-11151203
Libya,Gazzal Libya,Ready,+218 91-0443444,fathi.azouz@gazzal.ly,,Tripoli,https://www.odoo.com/partners/gazzal-libya-10459633
Libya,Saed Global,Silver,+218 91-0336069,sales@saedglobal.ly,http://saedglobal.ly/,Al Nofleen,https://www.odoo.com/partners/saed-global-9962460
Libya,Fogits Libya,Ready,+218 91-1443500,marhaba@fogits.ly,http://www.fogits.ly,"Jarabah Road, Noflieen,",https://www.odoo.com/partners/fogits-libya-25843469
Libya,Al-Ijtihad International for Financial Services & Information Technology,Ready,,m.erkhies@alejtehad.com,,,https://www.odoo.com/partners/al-ijtihad-international-for-financial-services-information-technology-16264599
Libya,Maxab,Ready,+218 91-4058811,info@maxb.ly,https://www.maxb.ly/,Office 603 - Sixth Floor - Al-Safwa Building - Jeraba Street - Tripoli,https://www.odoo.com/partners/maxab-14374557
Libya,Mizan Consultancy & training,Silver,+218 92-5574101,info@mizan.com.ly,http://Mizan.com.ly,"Fifth Floor Office 4, Alsalam Building, 23 July street,, in Front of 7 October Hospital.",https://www.odoo.com/partners/mizan-consultancy-training-5080857
Libya,GIGA LTD,Ready,+218 91-4690024,info@giga.ly,http://www.giga.ly,Al-Kahf Street,https://www.odoo.com/partners/giga-ltd-3902463
Libya,Hemfa Company,Ready,+218 91-0300003,a.alzarog@hemfa.com,http://hemfa.com,"V6J8+RW4, Wessaayt abderri Road, Tripoli",https://www.odoo.com/partners/hemfa-company-3980361
Libya,Cubes Libya,Silver,+218 91-5688884,Info@cubes.ly,https://erp.cubes.ly,النوفليين - بجانب السوق الأرضي,https://www.odoo.com/partners/cubes-libya-3890964
Libya,Wakib Technical Solutions,Ready,+218 92-7211148,info@wakib.ly,http://www.wakib.ly,"Tripoi, Jaraba Street, Alsafwa building, Office 304",https://www.odoo.com/partners/wakib-technical-solutions-23246774
Libya,Websers Technology,Gold,+90 552 726 90 67,admin@websers.ly,http://websers.ly,Istanbul,https://www.odoo.com/partners/websers-technology-13319874
Libya,Streamline Technology Ltd,Silver,+218 92 0924268,odoo@streamline.com.ly,http://www.streamline.com.ly,"Ahmed Rafiq Al Mehdawi St,",https://www.odoo.com/partners/streamline-technology-ltd-2435015
Libya,TechnoMates,Ready,+218915600111,info@tmict.com,,غوط الشعال - بالقرب من جزيرة الدائري,https://www.odoo.com/partners/technomates-2772534
Libya,Tag Technology Ltd,Ready,+218 91-9051755,info@tag.com.ly,https://tagtechnology.odoo.com/,السبعة,https://www.odoo.com/partners/tag-technology-ltd-17300860
Lithuania,"HardChain, MB",Ready,+37065042261,info@rocketfixer.com,https://www.rocketfixer.com/,Paukščių Tak. 2A-40,https://www.odoo.com/partners/hardchain-mb-777463
Lithuania,"UAB ""SANDAS""",Ready,+370 650 59077,info@sandas.lt,https://sandas.lt,Smolensko g. 6,https://www.odoo.com/partners/uab-sandas-1977109
Lithuania,"Umina LT, MB",Ready,+370 670 59401,tomas@umina.eu,https://www.umina.eu,"Saulėtekio al. 15, Technologijų parkas",https://www.odoo.com/partners/umina-lt-mb-4769611
Lithuania,Honestus UAB,Ready,+370 663 69955,info@honestus.lt,http://www.honestus.lt/,Girulių g. 10,https://www.odoo.com/partners/honestus-uab-2220340
